Project_ID,Project_Name,Original_Principal_Amount,Cancelled_Amount,Undisbursed_Amount,Disbursed_Amount,Repaid_to_IBRD,Due_to_IBRD,Exchange_Adjustment,Borrower_Obligation,Sold_3rd_Party,Repaid_3rd_Party,Due_3rd_Party,Loans_Held
P037469,POWER,20000000,0,0,20000000,11458089.56,5.59E-09,-5.59E-09,0,8541910.44,8541910.44,0,5.59E-09
P009607,ICICI II (DFC),10000000,232269.47,0,9767730.53,9767730.53,0,0,0,0,0,0,0
P009608,RAILWAY,50000000,0,0,50000000,46038000,0,0,0,3962000,3962000,0,0
P010013,KARACHI POWER III,2400000,2750.64,0,2397249.36,2067249.36,2.33E-10,-2.33E-10,0,330000,330000,0,2.33E-10
P037419,NUCLEAR POWER,40000000,0,0,40000000,9415666.33,-1.86E-09,-0.009999996,-0.009999998,30584333.67,30584333.67,-3.73E-09,-1.86E-09
P010014,PICIC II (DFC),10000000,64166.91,0,9935833.09,9935833.09,0,0,0,0,0,0,0
P037356,IVK II (DFC),9000000,0,0,9000000,6972000,0,0,0,2028000,2028000,0,0
P037436,FUJI STEEL,24000000,0,0,24000000,10357288.47,3.73E-09,-3.73E-09,0,13642711.53,13642711.53,0,3.73E-09
P037437,YAWATA STEEL II,20000000,0,0,20000000,8192348.74,0,0,0,11807651.26,11807651.26,0,0
P005177,IMDBI I (DFC),5200000,155856.53,0,5044143.47,5044143.47,0,0,0,0,0,0,0
P010015,RAILWAY,12500000,729128.92,0,11770871.08,7772290.97,9.31E-10,-0.010000001,-0.01,3998580.11,3998580.11,0,9.31E-10
P004873,SOPEG PIPELINE,50000000,0,0,50000000,25000000,0,0,0,25000000,25000000,0,0
P004982,SUEZ CANAL AUTHORITY,56500000,0,0,56500000,50520080.2,7.45E-09,-0.010000007,-0.01,5979919.8,5979919.8,0,7.45E-09
P006584,RAPEL-HUASCO POWER,32500000,0,0,32500000,31882000,0,0,0,618000,618000,0,0
P008112,LIVESTOCK,7000000,0,0,7000000,7000000,0,0,0,0,0,0,0
P006696,BOGOTA POWER,17600000,0,0,17600000,16909000,3.73E-09,-3.73E-09,0,691000,691000,0,3.73E-09
P005178,POWER I,42000000,8.46,0,41999991.54,40075141.88,7.45E-09,-7.45E-09,0,1924849.66,1924849.66,0,7.45E-09
P037438,EXPRESSWAY,40000000,0,0,40000000,22628899.95,0,-0.010000002,-0.010000002,17371100.05,17371100.05,0,0
P001813,MIFERMA IRON ORE MIN,66000000,0,0,66000000,2645791.5,0,0,0,63354208.5,63354208.5,0,0
P003008,CROPS,7000000,6647272.54,0,352727.46,352727.46,0,0,0,0,0,0,0
P003010,GENERAL TRANSPORTATI,24563000,20827219.1,0,3735780.9,35780.9,-9.46E-11,9.46E-11,0,3700000,3700000,0,-9.46E-11
P003010,GENERAL TRANSPORTATI,3437000,0,0,3437000,3437000,0,0,0,0,0,0,0
P003009,OTRACO PORT PROJECT,3265023.54,942654.22,0,2322369.32,688369.32,-2.33E-10,2.33E-10,0,1634000,1634000,0,-2.33E-10
P003009,OTRACO PORT PROJECT,1734976.46,0,0,1734976.46,1734976.46,0,0,0,0,0,0,0
P003266,AGRICULTURAL DEVELOP,5600000,0,0,5600000,2314000,0,0,0,3286000,3286000,0,0
P006897,INDUSTRY,2000000,4821.55,0,1995178.45,1785178.45,0,0,0,210000,210000,0,0
P006697,YUMBO III CALIMA I P,25000000,0,0,25000000,23991000,3.73E-09,-3.73E-09,0,1009000,1009000,0,3.73E-09
P001218,AGRICULTURE & ROADS,5600000,0,0,5600000,1294560.51,-2.33E-10,2.33E-10,0,4305439.49,4305439.49,0,-2.33E-10
P007939,AGRICULTURAL CREDIT,5000000,0,0,5000000,3794000,0,0,0,1206000,1206000,0,0
P002552,MANAGIL IRRIGATION,15500000,0,0,15500000,14550000,1.86E-09,-1.86E-09,0,950000,950000,0,1.86E-09
P007744,RIO TUMA HYDROELECTR,12500000,0,0,12500000,11045000,0,0,0,1455000,1455000,0,0
P007940,HUINCO POWER,24000000,0,0,24000000,23255000,-3.73E-09,3.73E-09,0,745000,745000,0,-3.73E-09
P007334,CANAVERAL HYDROELECT,8800000,0,0,8800000,8347000,-1.86E-09,1.86E-09,0,453000,453000,0,-1.86E-09
P009611,RAILWAY V,70000000,0,0,70000000,60345200.76,0,-0.01,-0.01,9654799.24,9654799.24,0,0
P007141,GUAJOYO HYDROELECTRI,3840000,368061.3,0,3471938.7,3344938.7,4.66E-10,-4.66E-10,0,127000,127000,0,4.66E-10
P007794,ROAD II,7200000,0,0,7200000,6518000,0,0,0,682000,682000,0,0
P037402,PORTS,27500000,87521.41,0,27412478.59,24470687.09,3.73E-09,-3.73E-09,0,2941791.5,2941791.5,0,3.73E-09
P010016,IRRIGATION,90000000,0,0,90000000,90000000,0,0,0,0,0,0,0
P006699,ATLANTIC RAILROAD,5400000,0,0,5400000,4888000,0,0,0,512000,512000,0,0
P007506,ROAD,25000000,125894.25,0,24874105.75,23481278.55,0,-0.01,-0.01,1392827.2,1392827.2,0,0
P009609,ICICI III (DFC),20000000,688892.43,0,19311107.57,19311107.57,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P037470,TOKKE POWER EXPANSION,25000000,0,0,25000000,18581754.24,0,0.01,0.01,6418245.76,6418245.76,0,0
P007941,AGUAYTIA-PUCALLPA RO,5500000,0,0,5500000,4474000,0,0,0,1026000,1026000,0,0
P037439,KAWASAKI STEEL III,6000000,0,0,6000000,3320847.58,0,0,0,2679152.42,2679152.42,0,0
P037440,SUMITOMO STEEL II,7000000,0,0,7000000,4016000,0,0.01,0.01,2984000,2984000,0,0
P003337,RAILWAY II,14000000,165106.71,0,13834893.29,11289893.29,0,0,0,2545000,2545000,0,0
P007505,IRRIGATION,15000000,75465.19,0,14924534.81,13313534.81,0,0,0,1611000,1611000,0,0
P006898,RIO MACHO HYDROELECT,8800000,2.12,0,8799997.88,8414997.88,-1.86E-09,1.86E-09,0,385000,385000,0,-1.86E-09
P009136,POWER,30000000,209452.52,0,29790547.48,29004547.48,3.73E-09,-3.73E-09,0,786000,786000,0,3.73E-09
P037441,KYUSHU POWER II,12000000,0,0,12000000,8863000,0,0,0,3137000,3137000,0,0
P002894,POWER,8400000,0,0,8400000,84464.07,2.91E-10,-2.91E-10,0,8315535.93,8315535.93,0,2.91E-10
P004656,RAILWAY III,22000000,7502573.09,0,14497426.91,12542946.91,-1.86E-09,1.86E-09,0,1954480,1954480,0,-1.86E-09
P037442,NEW TOKAIDO LINE,80000000,0,0,80000000,58125000,0,0,0,21875000,21875000,0,0
P006698,GUADALUPE POWER II,22000000,1878.15,0,21998121.85,21698121.85,-3.73E-09,3.73E-09,0,300000,300000,0,-3.73E-09
P010017,HYDRO POWER,15000000,893634.98,0,14106365.02,11918464.3,1.86E-09,-2.33E-09,-4.66E-10,2187900.72,2187900.72,0,1.86E-09
P002553,ROSEIRES IRRIGATION,19500000,663119,0,18836881,18836881,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P007225,FARM MECHANIZATION,1250000,330983,0,919017,251617,0,0,0,667400,667400,0,0
P010018,PICIC III (DFC),15000000,382830.23,0,14617169.77,14617169.77,0,0,0,0,0,0,0
P006585,ROAD CONSTRUCTION,6000000,47906.47,0,5952093.53,5502093.53,9.31E-10,-9.31E-10,0,450000,450000,0,9.31E-10
P005921,ROAD,48500000,17549184.74,0,30950815.26,30325815.26,0,0,0,625000,625000,0,0
P037403,DEAD SEA POTASH WORKS,25000000,0,0,25000000,22481000,0,0,0,2519000,2519000,0,0
P004409,PORT DREDGING,8500000,1124474.11,0,7375525.89,6080525.89,0,0,0,1295000,1295000,0,0
P037372,INDUSTRY VI,25000000,0,0,25000000,17429455.87,3.73E-09,-3.73E-09,0,7570544.13,7570544.13,0,3.73E-09
P009618,COAL MINING,35000000,6211812.54,0,28788187.46,26417187.46,3.73E-09,-3.73E-09,0,2371000,2371000,0,3.73E-09
P008077,ELECTRICITY,23500000,2109575.62,0,21390424.38,4622231.16,1.86E-09,-1.86E-09,0,16768193.22,16768193.22,0,1.86E-09
P009621,CALCUTTA PORT II,21000000,2162962.98,0,18837037.02,17751037.02,3.73E-09,-3.73E-09,0,1086000,1086000,0,3.73E-09
P006701,ROAD CONSTRUCTION,19500000,0,0,19500000,18690000,0,0,0,810000,810000,0,0
P006899,INDUSTRY,3000000,118925.73,0,2881074.27,2567074.27,0,0,0,314000,314000,0,0
P004408,ANGAT POWER,34000000,530074.01,0,33469925.99,30549321.96,3.73E-09,-0.010000004,-0.01,2920604.03,2920604.03,0,3.73E-09
P009622,RAILWAY VI,50000000,0,0,50000000,43207000,-7.45E-09,0.010000007,0.01,6793000,6793000,0,-7.45E-09
P006900,ROAD CONSTRN & MAINT,5500000,0,0,5500000,5350000,9.31E-10,-9.31E-10,0,150000,150000,0,9.31E-10
P007942,HIGHWAY MAINTENANCE,10000000,0,0,10000000,6914000,2.79E-09,-2.79E-09,0,3086000,3086000,0,2.79E-09
P000662,DBE II (DFC),2000000,0,0,2000000,2000000,0,0,0,0,0,0,0
P037443,EXPRESSWAY II,40000000,0,0,40000000,28885942.22,-3.73E-09,3.73E-09,0,11114057.78,11114057.78,0,-3.73E-09
P001219,LAND SETTLEMENT I,8400000,5375974.62,0,3024025.38,3024025.38,0,0,0,0,0,0,0
P037481,TRANSPORT VII,11000000,0,0,11000000,623000,0,0,0,10377000,10377000,0,0
P037480,POWER III,14000000,0,0,14000000,2735000,0,0.010000002,0.010000002,11265000,11265000,0,0
P008180,EXPRESSWAY,45000000,0,0,45000000,40282000,0,0,0,4718000,4718000,0,0
P009619,COAL MINING,19500000,928960.29,0,18571039.71,18171039.71,-3.73E-09,3.73E-09,0,400000,400000,0,-3.73E-09
P005922,BUENOS AIRES POWER,95000000,1648766.88,0,93351233.12,92051237.13,0,0,0,1299995.99,1299995.99,0,0
P037348,POWER,100000000,0,0,100000000,92569795.55,-1.49E-08,-0.009999985,-0.01,7430204.45,7430204.45,0,-1.49E-08
P000834,VOLTA POWER,47000000,0,0,47000000,46800000,0,0,0,200000,200000,0,0
P037389,REYKJAVIK HOT WATER,2000000,0,0,2000000,1381004.04,2.33E-10,-0.01,-0.01,618995.96,618995.96,0,2.33E-10
P009617,ICICI IV (DFC),20000000,957081.54,0,19042918.46,19042918.46,0,0,0,0,0,0,0
P006700,EXPANSION PROJECT II,50000000,0,0,50000000,49078107.44,0,0,0,921892.56,921892.56,0,0
P000661,TELECOMMUNICATIONS I,2900000,0,0,2900000,2657000,-9.31E-10,9.31E-10,0,243000,243000,0,-9.31E-10
P037357,IVK III (DFC),5000000,0,0,5000000,3330000,0,0,0,1670000,1670000,0,0
P007507,POWER VII,130000000,0,0,130000000,119957738.7,0,0,0,10042261.28,10042261.28,0,0
P007508,TOLL TRANSP-FACILITI,30500000,0,0,30500000,28576899.5,0,-0.01,-0.01,1923100.5,1923100.5,0,0
P009137,POWER,30000000,0,0,30000000,27989685.44,3.73E-09,-3.73E-09,0,2010314.56,2010314.56,0,3.73E-09
P037373,POWER EXPANSION,25000000,0,0,25000000,20986203.6,3.73E-09,-3.73E-09,0,4013796.4,4013796.4,0,3.73E-09
P010022,RAILWAY IV,18250000,414589.15,0,17835410.85,16215413.09,-1.86E-09,1.86E-09,0,1619997.76,1619997.76,0,-1.86E-09
P009338,RAILWAY V,4750000,2790394.71,0,1959605.29,1594603.33,0,0,0,365001.96,365001.96,0,0
P007795,C.PROVS.ELECTRIFICAT,4000000,0,0,4000000,3890000,0,0,0,110000,110000,0,0
P037404,HIGHWAY CONSTRUCTION,22000000,0,0,22000000,21246000,0,0,0,754000,754000,0,0
P008113,HIGHWAY,18500000,613.98,0,18499386.02,18134386.02,0,0,0,365000,365000,0,0
P004411,MARIA CRISTINA POWER,3700000,261332.31,0,3438667.69,3048667.69,0,0,0,390000,390000,0,0
P002004,APAPA WHARF PORT,13500000,0,0,13500000,12789993.77,0,0,0,710006.23,710006.23,0,0
P004657,PETCHBURI IRRIGATION,3400000,352571.79,0,3047428.21,2937428.21,4.66E-10,-4.66E-10,0,110000,110000,0,4.66E-10
P004658,CHAO PHYA IRRIGATION,5600000,184034.05,0,5415965.95,4770965.95,9.31E-10,-9.31E-10,0,645000,645000,0,9.31E-10
P005349,BNDE I (DFC),15000000,27193.27,0,14972806.73,14972806.73,0,0,0,0,0,0,0
P010025,PICIC IV (DFC),20000000,227852.8,0,19772147.2,19772147.2,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P004410,PDCP I (DFC),15000000,166660.07,0,14833339.93,14833339.93,0,0,0,0,0,0,0
P007745,RIVAS IRRIGATION,2600000,2480653.3,0,119346.7,119346.7,0,0,0,0,0,0,0
P004659,YANHEE POWER II,6600000,40164.96,0,6559835.04,5819835.04,0,0,0,740000,740000,0,0
P007943,RAILWAY REHABILITATI,13250000,204793.89,0,13045206.11,12548206.11,0,0,0,497000,497000,0,0
P008337,POWER,21000000,5731588.1,0,15268411.9,13333411.9,1.86E-09,-1.86E-09,0,1935000,1935000,0,1.86E-09
P007509,IRRIGATION,12500000,1146987.77,0,11353012.23,11353012.23,0,0,0,0,0,0,0
P004632,SINGAPORE POWER I,15000000,600000,0,14400000,14100000,-1.86E-09,1.86E-09,0,300000,300000,0,-1.86E-09
P002649,EDWALENI POWER,4200000,0,0,4200000,2345000,0,0,0,1855000,1855000,0,0
P006703,POWER EXPANSION,8800000,0,0,8800000,8330000,0,0,0,470000,470000,0,0
P009625,ICICI V (DFC),30000000,3066466.09,0,26933533.91,26933533.91,0,0,0,0,0,0,0
P004660,NATIONAL HIGHWAY,35000000,13129996.36,0,21870003.64,20435001.47,0,0,0,1435002.17,1435002.17,0,0
P007142,POWER IV,6000000,61136.48,0,5938863.52,5543863.52,0,0,0,395000,395000,0,0
P006704,RAILWAY REHABILITAIO,30000000,150619.51,0,29849380.49,29059380.49,0,0,0,790000,790000,0,0
P009138,HIGHWAY,35000000,0,0,35000000,34750000,0,0,0,250000,250000,0,0
P006702,PAZ DEL RIO STEEL,30000000,626866.59,0,29373133.41,28848133.41,0,0.01,0.01,525000,525000,0,0
P006901,POWER-TELECOM PROJEC,22000000,0,0,22000000,21485058.47,3.73E-09,-3.73E-09,0,514941.53,514941.53,0,3.73E-09
P006705,COSPIQUE POWER,5000000,102.96,0,4999897.04,4859897.04,0,0,0,140000,140000,0,0
P004215,MIDFL I (DFC),8000000,157295.76,0,7842704.24,7842704.24,0,0,0,0,0,0,0
P037364,POWER,25000000,0,0,25000000,15999839.74,1.86E-09,-1.86E-09,0,9000160.26,9000160.26,0,1.86E-09
P004216,POWER II,51900000,764191.49,0,51135808.51,47940804.58,-7.45E-09,7.45E-09,0,3195003.93,3195003.93,0,-7.45E-09
P005346,INDUSTRIAL RESEARCH,7500000,1459920.43,0,6040079.57,34079.57,-6.33E-10,6.33E-10,0,6006000,6006000,0,-6.33E-10
P037374,IFF I (DFC),7000000,0,0,7000000,7000000,0,0,0,0,0,0,0
P008181,GURI HYDROELECTRIC P,85000000,0,0,85000000,83150000,-1.49E-08,-0.009999985,-0.01,1850000,1850000,0,-1.49E-08
P007510,ROAD II,40000000,980091.02,0,39019908.98,35794908.98,0,0,0,3225000,3225000,0,0
P001877,POWER,7000000,26880.93,0,6973119.07,2022522.89,9.31E-10,-0.02,-0.02,4950596.18,4950596.18,0,9.31E-10
P003660,FISHING VESSELS I,7800000,253203.72,0,7546796.28,5786796.28,-9.31E-10,9.31E-10,0,1760000,1760000,0,-9.31E-10
P037444,EXPRESSWAY III,75000000,0,0,75000000,65670000,0,0,0,9330000,9330000,0,0
P007144,ANTEL COMMUNICATIONS,9500000,608.79,0,9499391.21,8914322.01,-1.86E-09,1.86E-09,0,585069.2,585069.2,0,-1.86E-09
P037471,RANA-TROLLHEIM POWER,25000000,0,0,25000000,24498082.9,0,-0.01,-0.01,501917.1,501917.1,0,0
P037483,ROAD,33000000,838168.45,0,32161831.55,30503243.83,0,0.01,0.01,1658587.72,1658587.72,2.33E-10,0
P009139,RAILWAY,35000000,0,0,35000000,34625000,0,0,0,375000,375000,0,0
P008619,HYDROELECTRIC POWER,7500000,0,0,7500000,6869751.38,0,-0.01,-0.01,630248.62,630248.62,0,0
P008620,THERMOELECTRIC POWER,5000000,0,0,5000000,4905000,0,0,0,95000,95000,0,0
P037461,HARBOUR,7800000,1073126,0,6726874,4414966.09,0,0,0,2311907.91,2311907.91,0,0
P007944,HUINCO POWER II,15000000,1.58,0,14999998.42,14384998.42,0,0,0,615000,615000,0,0
P006586,LIVESTOCK,19000000,0,0,19000000,18775000,0,0,0,225000,225000,0,0
P006587,MILK-MEAT PROCESSING,5000000,1436055.89,0,3563944.11,3273944.11,0,0,0,290000,290000,0,0
P001410,ROAD,3250000,0,0,3250000,2950000,-4.66E-10,4.66E-10,0,300000,300000,0,-4.66E-10
P001410,ROAD,1000000,188.52,0,999811.48,999811.48,0,0,0,0,0,0,0
P006706,NARE POWER I-II,41550000,4500000,0,37050000,36490000,0,0,0,560000,560000,0,0
P006706,NARE POWER I-II,3450000,1510566.77,0,1939433.23,1939433.23,0,0,0,0,0,0,0
P004661,IFCT I (DFC),2500000,1455457.66,0,1044542.34,1044542.34,0,0,0,0,0,0,0
P037460,POWER I,32500000,0,0,32500000,28777375.69,3.73E-09,-3.73E-09,0,3722624.31,3722624.31,0,3.73E-09
P002005,POWER,30000000,0,0,30000000,27630000,0,0,0,2370000,2370000,0,0
P007945,PAITA PORT,3100000,119700.99,0,2980299.01,2820299.01,4.66E-10,-4.66E-10,0,160000,160000,0,4.66E-10
P037445,EXPRESSWAY IV,50000000,0,0,50000000,41036478,0,0,0,8963522,8963522,0,0
P000664,POWER,23500000,0,0,23500000,22275000,0,0,0,1225000,1225000,0,0
P010031,KARACHI PORT II,17000000,1222187.32,0,15777812.68,14887812.68,-3.73E-09,3.73E-09,0,890000,890000,0,-3.73E-09
P010030,SUI NORTHERN GAS I,15000000,0,0,15000000,12955041.29,0,0,0,2044958.71,2044958.71,0,0
P004874,CAMEL GAS LIQUEFACTION,20500000,0,0,20500000,18525000,0,0,0,1975000,1975000,0,0
P007037,HIGHWAYS,9000000,0,0,9000000.01,8880000.01,-1.86E-09,1.86E-09,0,120000,120000,0,-1.86E-09
P005593,PORT,7000000,14518.62,0,6985481.38,6145543.28,-9.31E-10,9.31E-10,0,839938.1,839938.1,0,-9.31E-10
P005179,ROAD II,18500000,1800000,0,16700000,15240000,0,0,0,1460000,1460000,0,0
P010034,PICIC V (DFC),30000000,2313370.92,0,27686629.08,27686629.08,-3.73E-09,3.73E-09,0,0,0,0,-3.73E-09
P002007,KAINJI POWER,82000000,0,0,82000000,79945000,0,0,0,2055000,2055000,0,0
P037376,ROAD,28500000,45834.14,0,28454165.86,23194165.86,3.73E-09,-3.73E-09,0,5260000,5260000,0,3.73E-09
P000777,ROAD,12000000,11277.97,0,11988722.03,11373722.03,0,0,0,615000,615000,0,0
P004413,WATER SUPPLY,20200000,552830.57,0,19647169.43,18627169.43,3.73E-09,-3.73E-09,0,1020000,1020000,0,3.73E-09
P037484,RENFE I (RAIL),65000000,0,0,65000000,63324966.25,0,-0.01,-0.01,1675033.75,1675033.75,0,0
P002387,POWER,3800000,0,0,3800000,3310000,0,-0.01,-0.01,490000,490000,0,0
P005350,SIDI SLIMANE IRRIGATION,17500000,2172204.49,0,15327795.51,15027795.51,0,0,0,300000,300000,0,0
P008183,HIGHWAY II,30000000,0,0,30000000,27895000,0,0,0,2105000,2105000,0,0
P008182,POWER TRANSMISSION,14000000,33216.65,0,13966783.35,12541783.35,1.86E-09,-1.86E-09,0,1425000,1425000,0,1.86E-09
P003267,POWER III,7700000,0,0,7700000,3160000,0,0,0,4540000,4540000,0,0
P004412,EDUCATION,6000000,135600.74,0,5864399.26,5864399.26,0,0,0,0,0,0,0
P004662,ME KLONG IRRIGATION,22000000,5363868.44,0,16636131.56,15611131.56,-1.86E-09,1.86E-09,0,1025000,1025000,0,-1.86E-09
P009140,RAILWAY II,70000000,0,0,70000000,68949218.47,1.49E-08,-1.49E-08,0,1050781.53,1050781.53,0,1.49E-08
P007851,ROAD,2200000,440.78,0,2199559.22,2139559.22,0,0,0,60000,60000,0,0
P003661,CDC II (DFC),15000000,129619.13,0,14870380.87,14870380.87,0,0,0,0,0,0,0
P037447,TOKYO EXPRESSWAY,25000000,0,0,25000000,21645000,0,0,0,3355000,3355000,0,0
P037446,KUZURYU POWER,25000000,0,0,25000000,20793430.56,3.73E-09,0.009999994,0.009999998,4206569.44,4206569.44,0,3.73E-09
P007336,NORTH ROAD PROJECT,6000000,20930.08,0,5979069.92,5889069.92,1.86E-09,-1.86E-09,0,90000,90000,0,1.86E-09
P007511,II TOLL TRANS PROJEC,32000000,0,0,32000000,29467306.57,0,0,0,2532693.43,2532693.43,0,0
P006588,INTERIM POWER,4400000,0,0,4400000,3995000,0,0,0,405000,405000,0,0
P006227,ESTREITO HYDROELECTR,57000000,0,0,57000000,56900000,-7.45E-09,7.45E-09,0,100000,100000,0,-7.45E-09
P006228,XAVANTES HYDROELECTR,22500000,2700000,0,19800000,19600000,0,0,0,200000,200000,0,0
P004633,SINGAPORE WATER SUPP,6800000,0,0,6800000,5710000,0,0,0,1090000,1090000,0,0
P004663,YANHEE POWER III,6000000,17835.47,0,5982164.53,5382164.53,0,0,0,600000,600000,0,0
P008114,LIVESTOCK,12700000,1313.2,0,12698686.8,12598686.8,-1.86E-09,1.86E-09,0,100000,100000,0,-1.86E-09
P007403,HIGHWAY,5500000,0,0,5500000,5218000,9.31E-10,-9.31E-10,0,282000,282000,0,9.31E-10
P003662,RAILWAY,20000000,2539778.54,0,17460221.46,15530221.46,0,0,0,1930000,1930000,0,0
P005180,ROAD,32000000,7182517.25,0,24817482.75,23927482.75,0,0,0,890000,890000,0,0
P005181,FEEDER ROADS,8500000,37045.36,0,8462954.64,8107954.64,0,0,0,355000,355000,0,0
P008621,CARREGADO POWER I,15000000,0,0,15000000,13944085.1,-1.86E-09,-0.009999998,-0.01,1055914.9,1055914.9,0,-1.86E-09
P037448,EXPRESSWAY V,75000000,0,0,75000000,60710762.93,0,0,0,14289237.07,14289237.07,0,0
P009632,ICICI VI (DFC),50000000,2762498.38,0,47237501.62,47237501.62,-7.45E-09,7.45E-09,0,0,0,0,-7.45E-09
P007946,AGRICULTURAL CREDIT,15000000,0,0,15000000,14250000,0,0,0,750000,750000,0,0
P009633,POWER TRANSMISSION,70000000,20000000,0,50000000,47784628.35,7.45E-09,0.009999993,0.01,2215371.65,2215371.65,0,7.45E-09
P009634,KOTHAGUDEM POWER II,14000000,25352.99,0,13974647.01,13974647.01,0,0,0,0,0,0,0
P007947,SAN LORENZO IRRIGATI,11000000,4582819.26,0,6417180.74,5947180.74,-9.31E-10,9.31E-10,0,470000,470000,0,-9.31E-10
P037420,INDUSTRIAL PROJECTS,100000000,0,0,100000000,69117012.5,1.49E-08,-1.49E-08,0,30882987.5,30882987.5,0,1.49E-08
P037375,IFF II (DFC),14000000,7499.52,0,13992500.48,13992500.48,0,0,0,0,0,0,0
P010038,PICIC VI (DFC),30000000,9398971.09,0,20601028.91,20601028.91,0,0,0,0,0,0,0
P005182,IMDBI II (DFC),10000000,189505.82,0,9810494.18,9810494.18,0,0,0,0,0,0,0
P037449,HANSHIN EXPRESSWAY,25000000,0,0,25000000,19200000,-3.73E-09,3.73E-09,0,5800000,5800000,0,-3.73E-09
P037405,IDBI I (DFC),20000000,0,0,20000000,20000000,0,0,0,0,0,0,0
P007948,LA OROYA-AGUAYTIA RO,33000000,0,0,33000000,32020000,3.73E-09,-3.73E-09,0,980000,980000,0,3.73E-09
P002009,APAPA ROAD,17500000,219249.9,0,17280750.1,16805750.1,0,0,0,475000,475000,0,0
P002010,WESTERN ROAD,14500000,2467573.23,0,12032426.77,12032426.77,0,0,0,0,0,0,0
P000621,RAILWAYS II,12885000,0,0,12885000,12285000,0,0.01,0.01,600000,600000,0,0
P000621,RAILWAYS II,2225000,0,0,2171000.99,2171000.99,0,0,0,0,0,0,0
P000621,RAILWAYS II,8196300,0,0,8196300,8196300,0,0,0,0,0,0,0
P000621,RAILWAYS II,6244800,0,0,6244800,6244800,0,0,0,0,0,0,0
P000621,RAILWAYS II,5073900,0,0,5073900,5073900,0,-0.01,-0.01,0,0,0,0
P000621,RAILWAYS II,1417500,0,0,1417500,1417500,0,0,0,0,0,0,0
P000621,RAILWAYS II,1080000,0,0,1080000,1080000,0,0,0,0,0,0,0
P000621,RAILWAYS II,877500,0,0,877500,877500,0,0,0,0,0,0,0
P037485,PORTS,40000000,30186.06,0,39969813.94,39969813.94,0,0,0,0,0,0,0
P007513,LIVESTOCK,25000000,0,0,25000000,23560185.23,0,0,0,1439814.77,1439814.77,0,0
P006589,EDUCATION,2750000,47369.03,0,2702630.97,2702630.97,0,0,0,0,0,0,0
P004414,AGRICULTURAL CREDIT,5000000,163.82,0,4999836.18,3999836.18,-4.66E-10,4.66E-10,0,1000000,1000000,0,-4.66E-10
P005351,AGRICULTURAL CREDIT,10000000,223766.43,0,9776233.57,8801389.31,0,0.01,0.01,974844.26,974844.26,0,0
P004217,MUDA IRRIGATION,45000000,0,0,45000000,41231469.44,-7.45E-09,7.45E-09,0,3768530.56,3768530.56,0,-7.45E-09
P008184,CANTV COMMUNICATIONS,37000000,0,0,37000000,34125058.47,-7.45E-09,7.45E-09,0,2874941.53,2874941.53,0,-7.45E-09
P007514,POWER VIII,93400000,0,0,93400000,92000369.13,0,-0.01,-0.01,1399630.87,1399630.87,0,0
P007514,POWER VIII,16600000,0,0,16600000,16600000,0,0,0,0,0,0,0
P007854,ASUNCION PORT,2750000,366.96,0,2749633.04,2749633.04,4.66E-10,-4.66E-10,0,0,0,0,4.66E-10
P037463,RAILWAYS I,42000000,865091.01,0,41134908.99,38532408.99,7.45E-09,-0.010000007,-0.01,2602500,2602500,0,7.45E-09
P037462,POWER II,20500000,4803103.49,0,15696896.51,15504396.51,-3.73E-09,3.73E-09,0,192500,192500,0,-3.73E-09
P002554,RAILWAY II,31000000,0,0,31000000,30600000,0,0,0,400000,400000,0,0
P000665,TELECOMMUNICATIONS I,4800000,0,0,4800000,3965340.38,4.66E-10,0.01,0.01,834659.62,834659.62,0,4.66E-10
P006229,JAGUARA POWER,49000000,0,0,49000000,49000000,0,0,0,0,0,0,0
P007853,ROAD II,2100000,35631.45,0,2064368.55,1934368.55,-2.33E-10,2.33E-10,0,130000,130000,0,-2.33E-10
P008185,METROPOLITAN W-SUPPL,21300000,4152142.28,0,17147857.72,16697790.96,-1.86E-09,1.86E-09,0,450066.76,450066.76,0,-1.86E-09
P037377,ROAD II,20000000,0,0,20000000,19393000,0,0,0,607000,607000,0,0
P007949,PISCO PORT,9100000,852801.07,0,8247198.93,7994198.93,0,0,0,253000,253000,0,0
P005352,BNDE II (DFC),17500000,1328211.1,0,16171788.9,16171788.9,0,0,0,0,0,0,0
P006707,LIVESTOCK,16700000,3292976.7,0,13407023.3,13407023.3,1.86E-09,-1.86E-09,0,0,0,0,1.86E-09
P005594,SNI I (DFC),5000000,278135.08,0,4721864.92,4721864.92,0,-0.01,-0.01,0,0,0,0
P007512,IRRIGATION,19000000,609688.49,0,18390311.51,18390311.51,3.73E-09,-3.73E-09,0,0,0,0,3.73E-09
P006708,FINANCIERAS I (DFC),25000000,359408.47,0,24640591.53,23610591.53,0,0,0,1030000,1030000,0,0
P008622,CARRAPATELO POWER,20000000,0,0,20000000,19619782.46,0,0,0,380217.54,380217.54,0,0
P008623,CARREGADO POWER II,10000000,0,0,10000000,9599098.46,1.86E-09,-1.86E-09,0,400901.54,400901.54,0,1.86E-09
